"timestamp","blockNumber","totalSupply","totalValue","ethPrice"
1719919427,20218513,"1.2041170474069653e+22","1.4105179509652252e+22","3447.44167"
1719919487,20218518,"1.2041170474069653e+22","1.4105179509652252e+22","3447.44167"
1719919583,20218526,"1.2041170474069653e+22","1.4105179509652252e+22","3447.44167"
1719919655,20218532,"1.2041170474069653e+22","1.4105179509652252e+22","3447.44167"
1719919679,20218534,"1.2041170474069653e+22","1.4105179509652252e+22","3447.44167"
1719919691,20218535,"1.2041170474069653e+22","1.4105179509652252e+22","3447.44167"
1719919751,20218540,"1.2041215974687765e+22","1.4105232809652254e+22","3447.44167"
1719919775,20218542,"1.2041215974687765e+22","1.4105232809652254e+22","3447.44167"
1719920171,20218574,"1.2041215974687765e+22","1.4105232809652254e+22","3447.44167"
1719920219,20218578,"1.2041215974687765e+22","1.4105232809652254e+22","3447.44167"
1719920495,20218600,"1.2041215974687765e+22","1.4105232809652254e+22","3447.44167"
1719920507,20218601,"1.2041215974687765e+22","1.4105232809652254e+22","3447.44167"
1719920519,20218602,"1.2041215974687765e+22","1.4105232809652254e+22","3447.44167"
1719920531,20218603,"1.2041215974687765e+22","1.4105232809652254e+22","3447.44167"
1719920543,20218604,"1.2041215974687765e+22","1.4105232809652254e+22","3447.44167"
1719920651,20218613,"1.2041215974687765e+22","1.4105232809652254e+22","3447.44167"
1719920687,20218616,"1.20412347554307e+22","1.4105254809652253e+22","3447.44167"
1719920735,20218620,"1.20412347554307e+22","1.4105254809652253e+22","3447.44167"
1719920891,20218633,"1.20412347554307e+22","1.4105254809652253e+22","3447.44167"
1719921011,20218643,"1.20412347554307e+22","1.4105254809652253e+22","3447.44167"
1719921155,20218655,"1.20412347554307e+22","1.4105254809652253e+22","3447.44167"
1719921359,20218672,"1.20412347554307e+22","1.4105254809652253e+22","3446.5"
1719921599,20218692,"1.20412347554307e+22","1.4105254809652253e+22","3446.5"
1719922571,20218773,"1.20412347554307e+22","1.4105254809652253e+22","3446.5"
1719923099,20218816,"1.20412347554307e+22","1.4106403981796674e+22","3446.5"
1719924515,20218932,"1.20412347554307e+22","1.4106403981796674e+22","3446.5"
1719924539,20218934,"1.20412347554307e+22","1.4106403981796674e+22","3446.5"
1719924635,20218942,"1.20412347554307e+22","1.4106403981796674e+22","3446.5"
1719924647,20218943,"1.20412347554307e+22","1.4106403981796674e+22","3446.5"
1719924791,20218955,"1.20412347554307e+22","1.4106403981796674e+22","3446.5"
1719924803,20218956,"1.2041438765971604e+22","1.4106642981796673e+22","3446.5"
1719925211,20218990,"1.2041438765971604e+22","1.4106642981796673e+22","3449.01461"
1719925391,20219005,"1.2041438765971604e+22","1.4106642981796673e+22","3449.01461"
1719925583,20219021,"1.2041438765971604e+22","1.4106642981796673e+22","3449.01461"
1719925631,20219025,"1.2041438765971604e+22","1.4106642981796673e+22","3449.01461"
1719925715,20219032,"1.2041438765971604e+22","1.4106642981796673e+22","3449.01461"
1719925787,20219038,"1.2041438765971604e+22","1.4106642981796673e+22","3449.01461"
1719925811,20219040,"1.2042633806796988e+22","1.4108042981796674e+22","3449.01461"
1719925823,20219041,"1.2042633806796988e+22","1.4108042981796674e+22","3449.01461"
1719926183,20219071,"1.2042633806796988e+22","1.4108042981796674e+22","3449.01461"
1719926195,20219072,"1.2042633806796988e+22","1.4108042981796674e+22","3449.01461"
1719926255,20219077,"1.2042633806796988e+22","1.4108042981796674e+22","3449.01461"
1719926567,20219102,"1.2042633806796988e+22","1.4108042981796674e+22","3449.01461"
1719926603,20219105,"1.2042633806796988e+22","1.4108042981796674e+22","3449.01461"
1719926675,20219111,"1.2042633806796988e+22","1.4108042981796674e+22","3449.01461"
1719926735,20219116,"1.2042653866410843e+22","1.4108066481796674e+22","3449.01461"
1719926747,20219117,"1.2042673926024697e+22","1.4108089981796673e+22","3449.01461"
1719926771,20219119,"1.2042673926024697e+22","1.4108089981796673e+22","3449.01461"
1719926795,20219121,"1.2042673926024697e+22","1.4108089981796673e+22","3449.01461"
1719927071,20219144,"1.2085360060544854e+22","1.4158097133902986e+22","3449.01461"
1719927359,20219168,"1.2085360060544854e+22","1.4158097133902986e+22","3449.01461"
1719927419,20219173,"1.2085360060544854e+22","1.4158097133902986e+22","3449.01461"
1719927479,20219178,"1.2085360060544854e+22","1.4158097133902986e+22","3449.01461"
1719927515,20219181,"1.2085360060544854e+22","1.4158097133902986e+22","3449.01461"
1719927779,20219203,"1.2085360060544854e+22","1.4158097133902986e+22","3449.01461"
1719927995,20219221,"1.2085360060544854e+22","1.4158097133902986e+22","3449.01461"
1719928235,20219241,"1.2085360060544854e+22","1.4158097133902986e+22","3449.01461"
1719928295,20219246,"1.2085360060544854e+22","1.4158097133902986e+22","3449.01461"
1719928307,20219247,"1.2085360060544854e+22","1.4158097133902986e+22","3449.01461"
1719928367,20219252,"1.2085360060544854e+22","1.4158097133902986e+22","3449.01461"
1719928595,20219271,"1.208536393589153e+22","1.4158101673902986e+22","3437.9"
1719928871,20219293,"1.208536393589153e+22","1.4158101673902986e+22","3437.9"
1719929459,20219341,"1.2085372471897426e+22","1.4158111673902986e+22","3437.9"
1719929543,20219348,"1.2085372471897426e+22","1.4158111673902986e+22","3437.9"
1719929627,20219355,"1.2085372471897426e+22","1.4158111673902986e+22","3419.01"
1719930527,20219430,"1.2085372471897426e+22","1.4158111673902986e+22","3419.01"
1719930779,20219451,"1.2085372471897426e+22","1.4158111673902986e+22","3419.01"
1719931295,20219492,"1.2085372471897426e+22","1.4158111673902986e+22","3400.35355769"
1719931763,20219531,"1.2085372471897426e+22","1.4158111673902986e+22","3400.35355769"
1719931811,20219535,"1.2085372471897426e+22","1.4158111673902986e+22","3400.35355769"
1719932159,20219564,"1.2085372471897426e+22","1.4158111673902986e+22","3406.1136"
1719932243,20219571,"1.2085372471897426e+22","1.4158111673902986e+22","3406.1136"
1719932351,20219580,"1.212805594040302e+22","1.420811570275166e+22","3406.1136"
1719932411,20219585,"1.212805594040302e+22","1.420811570275166e+22","3406.1136"
1719932423,20219586,"1.212805594040302e+22","1.420811570275166e+22","3406.1136"
1719932591,20219599,"1.212805594040302e+22","1.420811570275166e+22","3406.1136"
1719933623,20219685,"1.212805594040302e+22","1.420811570275166e+22","3406.1136"
1719933971,20219714,"1.212805594040302e+22","1.420811570275166e+22","3406.1136"
1719934487,20219756,"1.212805594040302e+22","1.420811570275166e+22","3406.1136"
1719934523,20219759,"1.212805594040302e+22","1.420811570275166e+22","3406.1136"
1719934547,20219761,"1.212805594040302e+22","1.420811570275166e+22","3406.1136"
1719934619,20219767,"1.212805594040302e+22","1.420811570275166e+22","3406.1136"
1719934703,20219774,"1.212805594040302e+22","1.420811570275166e+22","3406.1136"
1719935195,20219815,"1.212805594040302e+22","1.420811570275166e+22","3406.1136"
1719935351,20219827,"1.212805594040302e+22","1.420811570275166e+22","3406.1136"
1719935843,20219867,"1.212805594040302e+22","1.420811570275166e+22","3413.90064296"
1719936071,20219886,"1.212805594040302e+22","1.420811570275166e+22","3413.90064296"
1719936299,20219905,"1.212805594040302e+22","1.420811570275166e+22","3413.90064296"
1719936887,20219954,"1.212805594040302e+22","1.420811570275166e+22","3413.90064296"
1719937595,20220012,"1.212805594040302e+22","1.420811570275166e+22","3413.90064296"
1719937847,20220033,"1.212805594040302e+22","1.420811570275166e+22","3413.90064296"
1719937955,20220042,"1.2128397380638845e+22","1.420851570275166e+22","3413.90064296"
1719938039,20220048,"1.2128397380638845e+22","1.420851570275166e+22","3413.90064296"
1719939287,20220152,"1.2128397380638845e+22","1.420851570275166e+22","3413.90064296"
1719939479,20220168,"1.213739738063795e+22","1.4219059275599641e+22","3412.6"
1719939671,20220184,"1.213739738063795e+22","1.4219059275599641e+22","3412.6"
1719939743,20220190,"1.213739738063795e+22","1.4219059275599641e+22","3412.6"
1719939863,20220200,"1.213739738063795e+22","1.4219059275599641e+22","3412.6"
1719940115,20220221,"1.213739738063795e+22","1.4219059275599641e+22","3412.6"
1719941003,20220295,"1.213739738063795e+22","1.4219059275599641e+22","3412.6"
1719941099,20220303,"1.213739738063795e+22","1.4219059275599641e+22","3412.6"
1719941639,20220347,"1.213739738063795e+22","1.4219059275599641e+22","3412.6"
1719941675,20220350,"1.213739738063795e+22","1.4219059275599641e+22","3412.6"
1719941975,20220375,"1.213739738063795e+22","1.4219059275599641e+22","3412.6"
1719941987,20220376,"1.213739738063795e+22","1.4219059275599641e+22","3412.6"
1719942035,20220380,"1.213739738063795e+22","1.4219059275599641e+22","3412.6"
1719942071,20220383,"1.213739738063795e+22","1.4219059275599641e+22","3412.6"
1719942311,20220403,"1.213739738063795e+22","1.4219059275599641e+22","3412.6"
1719942323,20220404,"1.213739738063795e+22","1.4219059275599641e+22","3412.6"
1719942599,20220427,"1.213739738063795e+22","1.4219059275599641e+22","3412.6"
1719942611,20220428,"1.213739738063795e+22","1.4219059275599641e+22","3412.6"
1719942635,20220430,"1.213739738063795e+22","1.4219059275599641e+22","3412.6"
1719942767,20220441,"1.213739738063795e+22","1.4219059275599641e+22","3412.6"
1719942899,20220452,"1.213739738063795e+22","1.4219059275599641e+22","3412.6"
1719942935,20220455,"1.213739738063795e+22","1.4219059275599641e+22","3417.11911668"
1719942947,20220456,"1.213739738063795e+22","1.4219059275599641e+22","3417.11911668"
1719943163,20220474,"1.213739738063795e+22","1.4219059275599641e+22","3417.11911668"
1719943307,20220486,"1.213739738063795e+22","1.4219059275599641e+22","3417.11911668"
1719944771,20220607,"1.213739738063795e+22","1.4219059275599641e+22","3417.11911668"
1719944795,20220609,"1.213739738063795e+22","1.4219059275599641e+22","3417.11911668"
1719944891,20220617,"1.213739738063795e+22","1.4219059275599641e+22","3417.11911668"
1719944939,20220621,"1.213739738063795e+22","1.4219059275599641e+22","3417.11911668"
1719945335,20220654,"1.213739738063795e+22","1.4219059275599641e+22","3417.11911668"
1719945371,20220657,"1.213739738063795e+22","1.4219059275599641e+22","3417.11911668"
1719945515,20220669,"1.213739738063795e+22","1.4219059275599641e+22","3417.11911668"
1719945539,20220671,"1.213739738063795e+22","1.4219059275599641e+22","3417.11911668"
1719946655,20220763,"1.213739738063795e+22","1.4219059275599641e+22","3427.75537376"
1719946787,20220774,"1.213739738063795e+22","1.4219059275599641e+22","3427.75537376"
1719946859,20220780,"1.213739738063795e+22","1.4219059275599641e+22","3427.75537376"
1719946895,20220783,"1.2137465668685114e+22","1.4219139275599643e+22","3427.75537376"
1719946907,20220784,"1.2137465668685114e+22","1.4219139275599643e+22","3427.75537376"
1719946943,20220787,"1.2137465668685114e+22","1.4219139275599643e+22","3427.75537376"
1719947039,20220795,"1.2137465668685114e+22","1.4219139275599643e+22","3427.75537376"
1719947123,20220802,"1.2137465668685114e+22","1.4219139275599643e+22","3427.75537376"
1719947183,20220807,"1.2137542492738174e+22","1.4219229275599642e+22","3427.75537376"
1719947279,20220815,"1.2137619316791235e+22","1.4219319275599641e+22","3427.75537376"
1719947291,20220816,"1.2137619316791235e+22","1.4219319275599641e+22","3427.75537376"
1719947447,20220829,"1.2137619316791235e+22","1.4219319275599641e+22","3427.75537376"
1719947507,20220834,"1.2137696140844295e+22","1.421940927559964e+22","3427.75537376"
1719947543,20220837,"1.2137696140844295e+22","1.421940927559964e+22","3427.75537376"
1719947675,20220848,"1.2137696140844295e+22","1.421940927559964e+22","3427.75537376"
1719947687,20220849,"1.2137772964897356e+22","1.4219499275599642e+22","3427.75537376"
1719947891,20220866,"1.2137849788950416e+22","1.4219589275599642e+22","3427.75537376"
1719948323,20220900,"1.2137926613003477e+22","1.4219679275599641e+22","3427.75537376"
1719948491,20220913,"1.2137926613003477e+22","1.4219679275599641e+22","3427.75537376"
1719948839,20220942,"1.2137926613003477e+22","1.4219679275599641e+22","3427.75537376"
1719949415,20220989,"1.2137926613003477e+22","1.4219679275599641e+22","3427.75537376"
1719949523,20220998,"1.2137926613003477e+22","1.4219679275599641e+22","3427.75537376"
1719949691,20221012,"1.2137926613003477e+22","1.4219679275599641e+22","3427.75537376"
1719950159,20221051,"1.2137926613003477e+22","1.4219679275599641e+22","3415.6732"
1719950375,20221069,"1.2137926613003477e+22","1.4219679275599641e+22","3415.6732"
1719950387,20221070,"1.2137926613003477e+22","1.4219679275599641e+22","3415.6732"
1719951251,20221141,"1.2137926613003477e+22","1.4219679275599641e+22","3415.6732"
1719951479,20221160,"1.2137926613003477e+22","1.4219679275599641e+22","3415.6732"
1719951815,20221188,"1.2137926613003477e+22","1.4219679275599641e+22","3415.6732"
1719951947,20221199,"1.2137926613003477e+22","1.4219679275599641e+22","3415.6732"
1719952175,20221218,"1.2137926613003477e+22","1.4219679275599641e+22","3415.6732"
1719952295,20221228,"1.2137926613003477e+22","1.4219679275599641e+22","3415.6732"
1719952895,20221278,"1.2137926613003477e+22","1.4219679275599641e+22","3415.6732"
1719953171,20221301,"1.2137926613003477e+22","1.4219679275599641e+22","3415.6732"
1719953231,20221306,"1.2137926613003477e+22","1.4219679275599641e+22","3415.6732"
1719953243,20221307,"1.2137926613003477e+22","1.4219679275599641e+22","3415.6732"
1719953339,20221315,"1.2137926613003477e+22","1.4219679275599641e+22","3415.6732"
1719953999,20221370,"1.2137926613003477e+22","1.4219679275599641e+22","3414.0873"
1719954371,20221400,"1.2137926613003477e+22","1.4219679275599641e+22","3414.0873"
1719955151,20221464,"1.2137926613003477e+22","1.4219679275599641e+22","3414.0873"
1719955223,20221470,"1.2137926613003477e+22","1.4219679275599641e+22","3414.0873"
1719955331,20221479,"1.2138007448979308e+22","1.4219773975599642e+22","3414.0873"
1719955463,20221490,"1.2138007448979308e+22","1.4219773975599642e+22","3414.0873"
1719955547,20221497,"1.2138007448979308e+22","1.4219773975599642e+22","3414.0873"
1719955775,20221516,"1.2138007448979308e+22","1.4219773975599642e+22","3414.0873"
1719956147,20221547,"1.2138007448979308e+22","1.4219773975599642e+22","3414.0873"
1719956171,20221549,"1.2138007448979308e+22","1.4219773975599642e+22","3414.0873"
1719956303,20221560,"1.2138007448979308e+22","1.4219773975599642e+22","3414.0873"
1719956687,20221591,"1.2138007448979308e+22","1.4219773975599642e+22","3414.0873"
1719957047,20221620,"1.2138007448979308e+22","1.4219773975599642e+22","3414.0873"
1719960107,20221874,"1.2138007448979308e+22","1.4219773975599642e+22","3419.5839"
1719960275,20221888,"1.2138007448979308e+22","1.4219773975599642e+22","3419.5839"
1719960443,20221902,"1.2138007448979308e+22","1.4219773975599642e+22","3419.5839"
1719960527,20221909,"1.2138007448979308e+22","1.4219773975599642e+22","3419.5839"
1719960563,20221912,"1.2138007448979308e+22","1.4219773975599642e+22","3419.5839"
1719960887,20221939,"1.2138007448979308e+22","1.4219773975599642e+22","3419.5839"
1719961079,20221955,"1.2138007448979308e+22","1.4219773975599642e+22","3416.99736584"
1719961175,20221963,"1.2138007448979308e+22","1.4219773975599642e+22","3416.99736584"
1719961187,20221964,"1.2138007448979308e+22","1.4219773975599642e+22","3416.99736584"
1719961463,20221987,"1.2138007448979308e+22","1.4219773975599642e+22","3416.99736584"
1719961607,20221999,"1.2138007448979308e+22","1.4219773975599642e+22","3416.99736584"
1719961655,20222003,"1.2138007448979308e+22","1.4219773975599642e+22","3416.99736584"
1719962027,20222034,"1.2138007448979308e+22","1.4219773975599642e+22","3416.99736584"
1719962087,20222039,"1.213809707704121e+22","1.421987897559964e+22","3416.99736584"
1719962195,20222048,"1.213809707704121e+22","1.421987897559964e+22","3416.99736584"
1719962459,20222070,"1.213809707704121e+22","1.421987897559964e+22","3416.99736584"
1719962507,20222074,"1.213809707704121e+22","1.421987897559964e+22","3416.99736584"
1719962711,20222091,"1.213809707704121e+22","1.421987897559964e+22","3416.99736584"
1719962939,20222110,"1.213809707704121e+22","1.421987897559964e+22","3416.99736584"
1719963119,20222125,"1.213809707704121e+22","1.421987897559964e+22","3416.99736584"
1719963155,20222128,"1.213809707704121e+22","1.421987897559964e+22","3416.99736584"
1719963311,20222141,"1.213809707704121e+22","1.421987897559964e+22","3416.99736584"
